frame_id,t_mono_ms,video_frame,rgb_path,depth_path,has_depth,depth_rtt_ms,depth_age_ms,pad_id,pos_x_cm,pos_y_cm,pos_z_cm,yaw_deg,height_cm,vgx,vgy,vgz,pitch_deg,roll_deg,bat_pct,act_roll,act_pitch,act_throttle,act_yaw,ctrl_state,near_left,near_mid,near_right,wander_state,wander_event
344,40440,343,,depth/000344.npy,1,158.2,318.3,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1333,0.498,0.153,WANDER_VERIFY,
345,40548,344,,depth/000345.npy,1,156.0,256.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1098,0.5039,0.1059,WANDER_VERIFY,
346,40657,345,,depth/000346.npy,1,151.9,198.6,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1137,0.502,0.1098,WANDER_VERIFY,
347,40760,346,,depth/000346.npy,1,151.9,315.2,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,WANDER_VERIFY,0.1137,0.502,0.1098,WANDER_VERIFY,
348,40885,347,,depth/000348.npy,1,185.6,293.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1177,0.5078,0.1216,WANDER_VERIFY,
349,41001,348,,depth/000349.npy,1,156.7,227.9,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.102,0.5098,0.1078,WANDER_VERIFY,
350,41126,349,,depth/000349.npy,1,156.7,351.4,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.102,0.5098,0.1078,WANDER_VERIFY,
351,41242,350,,depth/000351.npy,1,152.1,318.8,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1177,0.502,0.1137,WANDER_VERIFY,
352,41351,351,,depth/000352.npy,1,153.9,256.1,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1098,0.5176,0.1216,WANDER_VERIFY,
353,41470,352,,depth/000353.npy,1,171.3,223.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1255,0.498,0.098,WANDER_VERIFY,
354,41578,353,,depth/000353.npy,1,171.3,321.6,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1255,0.498,0.098,WANDER_VERIFY,
355,41690,354,,depth/000355.npy,1,178.9,278.5,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1255,0.5098,0.1177,WANDER_VERIFY,
356,41808,355,,depth/000356.npy,1,158.3,225.7,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1177,0.5332,0.1294,WANDER_VERIFY,
357,41914,356,,depth/000356.npy,1,158.3,324.6,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1177,0.5332,0.1294,WANDER_VERIFY,
358,42033,357,,depth/000358.npy,1,157.7,305.1,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1216,0.5176,0.1255,WANDER_VERIFY,
359,42151,358,,depth/000359.npy,1,154.2,227.3,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1098,0.5332,0.1098,WANDER_VERIFY,
360,42268,359,,depth/000359.npy,1,154.2,469.9,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.1098,0.5332,0.1098,WANDER_VERIFY,
361,42422,360,,depth/000361.npy,1,231.4,363.4,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1137,0.5215,0.1098,WANDER_TURN,"TURN(R,68,retry)"
362,42539,361,,depth/000362.npy,1,184.4,300.3,-1.0,-100.0,-100.0,-100.0,-18.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1177,0.498,0.0941,WANDER_TURN,
363,42650,362,,depth/000362.npy,1,184.4,408.4,-1.0,-100.0,-100.0,-100.0,-16.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1177,0.498,0.0941,WANDER_TURN,
364,42760,363,,depth/000364.npy,1,174.9,309.4,-1.0,-100.0,-100.0,-100.0,-13.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1098,0.5,0.102,WANDER_TURN,
365,42862,364,,depth/000365.npy,1,154.5,205.9,-1.0,-100.0,-100.0,-100.0,-11.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1255,0.4785,0.0667,WANDER_TURN,
366,42967,365,,depth/000365.npy,1,154.5,304.9,-1.0,-100.0,-100.0,-100.0,-8.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.1255,0.4785,0.0667,WANDER_TURN,
367,43084,366,,depth/000367.npy,1,172.3,275.7,-1.0,-100.0,-100.0,-100.0,-6.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.149,0.3726,0.1647,WANDER_TURN,
368,43202,367,,depth/000368.npy,1,162.9,215.6,-1.0,-100.0,-100.0,-100.0,-3.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.153,0.2274,0.2118,WANDER_TURN,
369,43310,368,,depth/000368.npy,1,162.9,314.3,-1.0,-100.0,-100.0,-100.0,-1.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.153,0.2274,0.2118,WANDER_TURN,
370,43419,369,,depth/000370.npy,1,150.8,311.0,-1.0,-100.0,-100.0,-100.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2393,0.2079,0.2354,WANDER_TURN,
371,43531,370,,depth/000371.npy,1,152.9,233.3,-1.0,-100.0,-100.0,-100.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.3647,0.1569,0.1882,WANDER_TURN,
372,43640,371,,depth/000371.npy,1,152.9,352.1,-1.0,-100.0,-100.0,-100.0,8.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.3647,0.1569,0.1882,WANDER_TURN,
373,43749,372,,depth/000373.npy,1,156.2,321.1,-1.0,-100.0,-100.0,-100.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.5747,0.153,0.1882,WANDER_TURN,
374,43862,373,,depth/000374.npy,1,155.3,230.7,-1.0,-100.0,-100.0,-100.0,12.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.4392,0.2118,0.1843,WANDER_TURN,
375,43972,374,,depth/000375.npy,1,154.5,215.8,-1.0,-100.0,-100.0,-100.0,15.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2981,0.204,0.1627,WANDER_TURN,
376,44076,375,,depth/000375.npy,1,154.5,315.9,-1.0,-100.0,-100.0,-100.0,17.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2981,0.204,0.1627,WANDER_TURN,
377,44188,376,,depth/000377.npy,1,155.5,272.9,-1.0,-100.0,-100.0,-100.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2744,0.2,0.1451,WANDER_TURN,
378,44297,377,,depth/000378.npy,1,158.7,236.8,-1.0,-100.0,-100.0,-100.0,22.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2588,0.2432,0.1882,WANDER_TURN,
379,44417,378,,depth/000378.npy,1,158.7,354.3,-1.0,-100.0,-100.0,-100.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.2588,0.2432,0.1882,WANDER_TURN,
380,44544,379,,depth/000380.npy,1,158.2,312.2,-1.0,-100.0,-100.0,-100.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.3254,0.2942,0.2216,WANDER_TURN,
381,44663,380,,depth/000381.npy,1,154.5,266.9,-1.0,-100.0,-100.0,-100.0,32.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.4275,0.3687,0.2922,WANDER_TURN,
382,44768,381,,depth/000382.npy,1,149.0,208.2,-1.0,-100.0,-100.0,-100.0,32.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.4275,0.3411,0.2981,WANDER_TURN,
383,44880,382,,depth/000382.npy,1,149.0,321.5,-1.0,-100.0,-100.0,-100.0,37.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.4275,0.3411,0.2981,WANDER_TURN,
384,45002,383,,depth/000384.npy,1,155.7,343.5,-1.0,-100.0,-100.0,-100.0,40.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,40,WANDER_TURN,0.4353,0.3137,0.302,WANDER_TURN,
385,45113,384,,depth/000385.npy,1,157.0,245.7,-1.0,-100.0,-100.0,-100.0,43.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.4353,0.2942,0.2883,WANDER_VERIFY,
386,45221,385,,depth/000386.npy,1,150.5,197.4,-1.0,-100.0,-100.0,-100.0,45.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2981,0.3687,WANDER_VERIFY,
387,45325,386,,depth/000386.npy,1,150.5,298.3,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.4158,0.2981,0.3687,WANDER_VERIFY,
388,45436,387,,depth/000388.npy,1,157.9,272.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.3921,0.3,0.4236,WANDER_VERIFY,
389,45561,388,,depth/000389.npy,1,151.2,265.0,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.3569,0.2922,0.4902,WANDER_VERIFY,
390,45674,389,,depth/000390.npy,1,156.1,218.2,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.3608,0.2903,0.4844,WANDER_VERIFY,
391,45801,390,,depth/000390.npy,1,156.1,345.2,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_VERIFY,0.3608,0.2903,0.4844,WANDER_VERIFY,
392,45918,391,,depth/000392.npy,1,147.8,293.9,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,WANDER_CRUISE,0.3569,0.2903,0.498,WANDER_CRUISE,"SEG(7,5.0)"
393,46031,392,,depth/000393.npy,1,164.0,272.9,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.353,0.2903,0.502,WANDER_CRUISE,
394,46150,393,,depth/000394.npy,1,148.4,228.3,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3569,0.2903,0.502,WANDER_CRUISE,
395,46251,394,,depth/000394.npy,1,148.4,328.2,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3569,0.2903,0.502,WANDER_CRUISE,
396,46371,395,,depth/000396.npy,1,158.2,340.2,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3569,0.2903,0.502,WANDER_CRUISE,
397,46492,396,,depth/000397.npy,1,153.2,299.2,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3608,0.2942,0.502,WANDER_CRUISE,
398,46612,397,,depth/000398.npy,1,148.9,255.8,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3569,0.2922,0.5137,WANDER_CRUISE,
399,46737,398,,depth/000399.npy,1,146.1,216.9,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,71.0,0,7,0,0,WANDER_CRUISE,0.3608,0.2922,0.5176,WANDER_CRUISE,
400,46866,399,,depth/000399.npy,1,146.1,342.3,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3608,0.2922,0.5176,WANDER_CRUISE,
401,46993,400,,depth/000401.npy,1,150.8,340.9,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.353,0.2903,0.5176,WANDER_CRUISE,
402,47110,401,,depth/000402.npy,1,175.5,285.6,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.353,0.2883,0.5156,WANDER_CRUISE,
403,47218,402,,depth/000403.npy,1,157.0,230.3,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5137,WANDER_CRUISE,
404,47333,403,,depth/000403.npy,1,157.0,339.4,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5137,WANDER_CRUISE,
405,47444,404,,depth/000405.npy,1,159.6,283.4,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3569,0.2961,0.5176,WANDER_CRUISE,
406,47548,405,,depth/000406.npy,1,155.7,258.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.353,0.2922,0.5215,WANDER_CRUISE,
407,47660,406,,depth/000406.npy,1,155.7,376.9,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.353,0.2922,0.5215,WANDER_CRUISE,
408,47776,407,,depth/000408.npy,1,153.9,281.9,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5176,WANDER_CRUISE,
409,47891,408,,depth/000409.npy,1,156.1,265.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5137,WANDER_CRUISE,
410,47997,409,,depth/000410.npy,1,155.8,239.0,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5215,WANDER_CRUISE,
411,48117,410,,depth/000410.npy,1,155.8,364.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3491,0.2883,0.5215,WANDER_CRUISE,
412,48223,411,,depth/000412.npy,1,151.7,297.2,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3411,0.2843,0.5176,WANDER_CRUISE,
413,48341,412,,depth/000413.npy,1,168.2,238.1,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3293,0.2843,0.5137,WANDER_CRUISE,
414,48452,413,,depth/000413.npy,1,168.2,349.3,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3293,0.2843,0.5137,WANDER_CRUISE,
415,48562,414,,depth/000415.npy,1,150.7,274.1,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3333,0.2883,0.5215,WANDER_CRUISE,
416,48666,415,,depth/000416.npy,1,158.3,229.5,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3333,0.2863,0.5215,WANDER_CRUISE,
417,48776,416,,depth/000417.npy,1,153.8,250.3,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3293,0.2843,0.5176,WANDER_CRUISE,
418,48894,417,,depth/000417.npy,1,153.8,364.0,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3293,0.2843,0.5176,WANDER_CRUISE,
419,49007,418,,depth/000419.npy,1,156.6,251.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3254,0.2864,0.5215,WANDER_CRUISE,
420,49125,419,,depth/000420.npy,1,155.4,246.7,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3176,0.2823,0.5078,WANDER_CRUISE,
421,49236,420,,depth/000420.npy,1,155.4,360.7,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3176,0.2823,0.5078,WANDER_CRUISE,
422,49347,421,,depth/000422.npy,1,155.5,324.2,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3176,0.2823,0.5176,WANDER_CRUISE,
423,49467,422,,depth/000423.npy,1,161.6,280.3,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.302,0.2825,0.5215,WANDER_CRUISE,
424,49582,423,,depth/000424.npy,1,160.7,227.7,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3059,0.2903,0.5273,WANDER_CRUISE,
425,49683,424,,depth/000424.npy,1,160.7,331.0,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3059,0.2903,0.5273,WANDER_CRUISE,
426,49796,425,,depth/000426.npy,1,165.1,266.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.2981,0.2825,0.5215,WANDER_CRUISE,
427,49902,426,,depth/000427.npy,1,164.2,214.5,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.302,0.2864,0.5254,WANDER_CRUISE,
428,50004,427,,depth/000427.npy,1,164.2,313.1,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.302,0.2864,0.5254,WANDER_CRUISE,
429,50114,428,,depth/000429.npy,1,155.8,286.8,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3059,0.2825,0.5293,WANDER_CRUISE,
430,50232,429,,depth/000430.npy,1,154.4,206.6,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3098,0.2864,0.5332,WANDER_CRUISE,
431,50358,430,,depth/000430.npy,1,154.4,339.0,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3098,0.2864,0.5332,WANDER_CRUISE,
432,50462,431,,depth/000432.npy,1,175.6,302.9,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3098,0.2744,0.5254,WANDER_CRUISE,
433,50576,432,,depth/000432.npy,1,175.6,434.5,-1.0,-100.0,-100.0,-100.0,48.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3098,0.2744,0.5254,WANDER_CRUISE,
434,50700,433,,depth/000434.npy,1,231.8,370.1,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.302,0.2705,0.5254,WANDER_CRUISE,
435,50808,434,,depth/000435.npy,1,153.6,285.0,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,7,0,0,WANDER_CRUISE,0.3137,0.2783,0.5371,WANDER_CRUISE,
436,50913,435,,depth/000435.npy,1,153.6,391.6,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3137,0.2783,0.5371,WANDER_TURN,"TURN(L,56,free)"
437,51027,436,,depth/000437.npy,1,181.3,333.8,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3098,0.2825,0.5371,WANDER_TURN,
438,51139,437,,depth/000438.npy,1,167.0,277.9,-1.0,-100.0,-100.0,-100.0,47.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3059,0.2825,0.5371,WANDER_TURN,
439,51250,438,,depth/000438.npy,1,167.0,395.1,-1.0,-100.0,-100.0,-100.0,44.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3059,0.2825,0.5371,WANDER_TURN,
440,51356,439,,depth/000440.npy,1,202.4,279.2,-1.0,-100.0,-100.0,-100.0,41.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.2783,0.2627,0.5098,WANDER_TURN,
441,51476,440,,depth/000440.npy,1,202.4,396.6,-1.0,-100.0,-100.0,-100.0,39.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.2783,0.2627,0.5098,WANDER_TURN,
442,51594,441,,depth/000442.npy,1,195.3,402.1,-1.0,-100.0,-100.0,-100.0,36.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3157,0.2903,0.4902,WANDER_TURN,
443,51715,442,,depth/000443.npy,1,170.4,296.9,-1.0,-100.0,-100.0,-100.0,34.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3804,0.2804,0.408,WANDER_TURN,
444,51831,443,,depth/000443.npy,1,170.4,415.5,-1.0,-100.0,-100.0,-100.0,29.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3804,0.2804,0.408,WANDER_TURN,
445,51957,444,,depth/000445.npy,1,170.1,295.5,-1.0,-100.0,-100.0,-100.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4353,0.2823,0.3059,WANDER_TURN,
446,52065,445,,depth/000446.npy,1,166.6,278.2,-1.0,-100.0,-100.0,-100.0,24.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4509,0.2903,0.2903,WANDER_TURN,
447,52189,446,,depth/000446.npy,1,166.6,414.6,-1.0,-100.0,-100.0,-100.0,19.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4509,0.2903,0.2903,WANDER_TURN,
448,52312,447,,depth/000448.npy,1,184.0,352.3,-1.0,-100.0,-100.0,-100.0,16.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4707,0.3176,0.2864,WANDER_TURN,
449,52419,448,,depth/000449.npy,1,154.4,257.8,-1.0,-100.0,-100.0,-100.0,11.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4509,0.3569,0.2903,WANDER_TURN,
450,52529,449,,depth/000450.npy,1,160.8,191.5,-1.0,-100.0,-100.0,-100.0,9.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4314,0.3765,0.2864,WANDER_TURN,
451,52641,450,,depth/000450.npy,1,160.8,309.0,-1.0,-100.0,-100.0,-100.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.4314,0.3765,0.2864,WANDER_TURN,
452,52755,451,,depth/000452.npy,1,148.7,294.2,-1.0,-100.0,-100.0,-100.0,4.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3452,0.3804,0.2705,WANDER_TURN,
453,52868,452,,depth/000453.npy,1,158.8,243.4,-1.0,-100.0,-100.0,-100.0,2.0,70.0,0.0,0.0,0.0,-1.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3293,0.3647,0.2098,WANDER_TURN,
454,52969,453,,depth/000453.npy,1,158.8,345.0,-1.0,-100.0,-100.0,-100.0,0.0,70.0,0.0,0.0,0.0,-1.0,0.0,70.0,0,0,0,-40,WANDER_TURN,0.3293,0.3647,0.2098,WANDER_TURN,
